section_code,section_name,division_code,division_name,group_code,group_name,class_code,class_name,subclass_code,subclass_name
C,제조업(10~34),17.0,"펄프, 종이 및 종이제품 제조업",172.0,"골판지, 종이 상자 및 종이 용기 제조업",1722.0,"종이 포대, 판지 상자 및 종이 용기 제조업",17221,종이 포대 및 가방 제조업
C,제조업(10~34),17.0,"펄프, 종이 및 종이제품 제조업",172.0,"골판지, 종이 상자 및 종이 용기 제조업",1722.0,"종이 포대, 판지 상자 및 종이 용기 제조업",17222,판지 상자 및 용기 제조업
C,제조업(10~34),17.0,"펄프, 종이 및 종이제품 제조업",172.0,"골판지, 종이 상자 및 종이 용기 제조업",1722.0,"종이 포대, 판지 상자 및 종이 용기 제조업",17223,식품 위생용 종이 상자 및 용기 제조업
C,제조업(10~34),17.0,"펄프, 종이 및 종이제품 제조업",172.0,"골판지, 종이 상자 및 종이 용기 제조업",1722.0,"종이 포대, 판지 상자 및 종이 용기 제조업",17229,기타 종이 상자 및 용기 제조업
C,제조업(10~34),17.0,"펄프, 종이 및 종이제품 제조업",179.0,기타 종이 및 판지 제품 제조업,1790.0,기타 종이 및 판지 제품 제조업,17901,문구용 종이제품 제조업
C,제조업(10~34),17.0,"펄프, 종이 및 종이제품 제조업",179.0,기타 종이 및 판지 제품 제조업,1790.0,기타 종이 및 판지 제품 제조업,17902,위생용 종이제품 제조업
C,제조업(10~34),17.0,"펄프, 종이 및 종이제품 제조업",179.0,기타 종이 및 판지 제품 제조업,1790.0,기타 종이 및 판지 제품 제조업,17903,벽지 및 장판지 제조업
C,제조업(10~34),17.0,"펄프, 종이 및 종이제품 제조업",179.0,기타 종이 및 판지 제품 제조업,1790.0,기타 종이 및 판지 제품 제조업,17904,"적층, 합성 및 특수 표면처리 종이 제조업"
C,제조업(10~34),17.0,"펄프, 종이 및 종이제품 제조업",179.0,기타 종이 및 판지 제품 제조업,1790.0,기타 종이 및 판지 제품 제조업,17909,그 외 기타 종이 및 판지 제품 제조업
C,제조업(10~34),18.0,인쇄 및 기록매체 복제업,181.0,인쇄 및 인쇄관련 산업,1811.0,인쇄업,18111,경 인쇄업
C,제조업(10~34),18.0,인쇄 및 기록매체 복제업,181.0,인쇄 및 인쇄관련 산업,1811.0,인쇄업,18112,스크린 인쇄업
C,제조업(10~34),18.0,인쇄 및 기록매체 복제업,181.0,인쇄 및 인쇄관련 산업,1811.0,인쇄업,18113,오프셋 인쇄업
C,제조업(10~34),18.0,인쇄 및 기록매체 복제업,181.0,인쇄 및 인쇄관련 산업,1811.0,인쇄업,18119,기타 인쇄업
C,제조업(10~34),18.0,인쇄 및 기록매체 복제업,181.0,인쇄 및 인쇄관련 산업,1812.0,인쇄관련 산업,18121,제판 및 조판업
C,제조업(10~34),18.0,인쇄 및 기록매체 복제업,181.0,인쇄 및 인쇄관련 산업,1812.0,인쇄관련 산업,18122,제책업
C,제조업(10~34),18.0,인쇄 및 기록매체 복제업,181.0,인쇄 및 인쇄관련 산업,1812.0,인쇄관련 산업,18129,기타 인쇄관련 산업
C,제조업(10~34),18.0,인쇄 및 기록매체 복제업,182.0,기록매체 복제업,1820.0,기록매체 복제업,18200,기록매체 복제업
C,제조업(10~34),19.0,"코크스, 연탄 및 석유정제품 제조업",191.0,코크스 및 연탄 제조업,1910.0,코크스 및 연탄 제조업,19100,코크스 및 연탄 제조업
C,제조업(10~34),19.0,"코크스, 연탄 및 석유정제품 제조업",192.0,석유 정제품 제조업,1921.0,원유 정제처리업,19210,원유 정제처리업
C,제조업(10~34),19.0,"코크스, 연탄 및 석유정제품 제조업",192.0,석유 정제품 제조업,1922.0,석유 정제물 재처리업,19221,윤활유 및 그리스 제조업
C,제조업(10~34),19.0,"코크스, 연탄 및 석유정제품 제조업",192.0,석유 정제품 제조업,1922.0,석유 정제물 재처리업,19229,기타 석유정제물 재처리업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,201.0,기초 화학물질 제조업,2011.0,기초 유기화학 물질 제조업,20111,석유화학계 기초 화학물질 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,201.0,기초 화학물질 제조업,2011.0,기초 유기화학 물질 제조업,20112,바이오매스계 기초 화학물질 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,201.0,기초 화학물질 제조업,2011.0,기초 유기화학 물질 제조업,20119,기타 기초 유기화학 물질 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,201.0,기초 화학물질 제조업,2012.0,기초 무기화학 물질 제조업,20121,수소 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,201.0,기초 화학물질 제조업,2012.0,기초 무기화학 물질 제조업,20122,"산소, 질소 및 기타 산업용 가스 제조업"
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,201.0,기초 화학물질 제조업,2012.0,기초 무기화학 물질 제조업,20129,기타 기초 무기 화학물질 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,201.0,기초 화학물질 제조업,2013.0,"무기 안료, 염료, 유연제 및 기타 착색제 제조업",20131,무기안료용 금속 산화물 및 관련 제품 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,201.0,기초 화학물질 제조업,2013.0,"무기 안료, 염료, 유연제 및 기타 착색제 제조업",20132,"염료, 조제 무기안료, 유연제 및 기타 착색제 제조업"
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,202.0,합성고무 및 플라스틱 물질 제조업,2020.0,합성고무 및 플라스틱 물질 제조업,20201,합성고무 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,202.0,합성고무 및 플라스틱 물질 제조업,2020.0,합성고무 및 플라스틱 물질 제조업,20202,합성수지 및 기타 플라스틱 물질 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,202.0,합성고무 및 플라스틱 물질 제조업,2020.0,합성고무 및 플라스틱 물질 제조업,20203,혼성 및 재생 플라스틱 소재 물질 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,203.0,"비료, 농약 및 살균ㆍ살충제 제조업",2031.0,비료 및 질소 화합물 제조업,20311,"질소화합물, 질소, 인산 및 칼리질 화학비료 제조업"
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,203.0,"비료, 농약 및 살균ㆍ살충제 제조업",2031.0,비료 및 질소 화합물 제조업,20312,복합비료 및 기타 화학비료 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,203.0,"비료, 농약 및 살균ㆍ살충제 제조업",2031.0,비료 및 질소 화합물 제조업,20313,유기질 비료 및 상토 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,203.0,"비료, 농약 및 살균ㆍ살충제 제조업",2032.0,살균ㆍ살충제 및 농약 제조업,20321,화학 살균ㆍ살충제 및 농업용 약제 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,203.0,"비료, 농약 및 살균ㆍ살충제 제조업",2032.0,살균ㆍ살충제 및 농약 제조업,20322,생물 살균ㆍ살충제 및 식물보호제 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,204.0,기타 화학제품 제조업,2041.0,"잉크, 페인트, 코팅제 및 유사제품 제조업",20411,일반용 도료 및 관련제품 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,204.0,기타 화학제품 제조업,2041.0,"잉크, 페인트, 코팅제 및 유사제품 제조업",20412,요업용 도포제 및 관련제품 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,204.0,기타 화학제품 제조업,2041.0,"잉크, 페인트, 코팅제 및 유사제품 제조업",20413,인쇄잉크 및 회화용 물감 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,204.0,기타 화학제품 제조업,2042.0,"세제, 화장품 및 광택제 제조업",20421,계면활성제 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,204.0,기타 화학제품 제조업,2042.0,"세제, 화장품 및 광택제 제조업",20422,"치약, 비누 및 기타 세제 제조업"
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,204.0,기타 화학제품 제조업,2042.0,"세제, 화장품 및 광택제 제조업",20423,화장품 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,204.0,기타 화학제품 제조업,2042.0,"세제, 화장품 및 광택제 제조업",20424,표면광택제 및 실내가향제 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,204.0,기타 화학제품 제조업,2049.0,그 외 기타 화학제품 제조업,20491,감광재료 및 관련 화학제품 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,204.0,기타 화학제품 제조업,2049.0,그 외 기타 화학제품 제조업,20492,가공 및 정제염 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,204.0,기타 화학제품 제조업,2049.0,그 외 기타 화학제품 제조업,20493,접착제 및 젤라틴 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,204.0,기타 화학제품 제조업,2049.0,그 외 기타 화학제품 제조업,20494,화약 및 불꽃제품 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,204.0,기타 화학제품 제조업,2049.0,그 외 기타 화학제품 제조업,20495,바이오 연료 및 혼합물 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,204.0,기타 화학제품 제조업,2049.0,그 외 기타 화학제품 제조업,20499,그 외 기타 분류 안된 화학제품 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,205.0,화학섬유 제조업,2050.0,화학섬유 제조업,20501,합성섬유 제조업
C,제조업(10~34),20.0,화학 물질 및 화학제품 제조업; 의약품 제외,205.0,화학섬유 제조업,2050.0,화학섬유 제조업,20502,재생섬유 제조업
C,제조업(10~34),21.0,의료용 물질 및 의약품 제조업,211.0,기초 의약 물질 제조업,2110.0,기초 의약 물질 제조업,21100,기초 의약 물질 제조업
C,제조업(10~34),21.0,의료용 물질 및 의약품 제조업,212.0,의약품 제조업,2121.0,완제 의약품 제조업,21211,생물 의약품 제조업
C,제조업(10~34),21.0,의료용 물질 및 의약품 제조업,212.0,의약품 제조업,2121.0,완제 의약품 제조업,21212,합성의약품 및 기타 완제 의약품 제조업
C,제조업(10~34),21.0,의료용 물질 및 의약품 제조업,212.0,의약품 제조업,2122.0,한의약품 제조업,21220,한의약품 제조업
C,제조업(10~34),21.0,의료용 물질 및 의약품 제조업,212.0,의약품 제조업,2123.0,동물용 의약품 제조업,21230,동물용 의약품 제조업
C,제조업(10~34),21.0,의료용 물질 및 의약품 제조업,213.0,의료용품 및 기타 의약 관련제품 제조업,2130.0,의료용품 및 기타 의약 관련제품 제조업,21301,체외 진단 시약 제조업
C,제조업(10~34),21.0,의료용 물질 및 의약품 제조업,213.0,의료용품 및 기타 의약 관련제품 제조업,2130.0,의료용품 및 기타 의약 관련제품 제조업,21309,그 외 기타 의료용품 및 의약 관련제품 제조업
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,221.0,고무제품 제조업,2211.0,고무 타이어 및 튜브 제조업,22110,고무 타이어 및 튜브 제조업
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,221.0,고무제품 제조업,2219.0,기타 고무제품 제조업,22191,고무패킹류 제조업
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,221.0,고무제품 제조업,2219.0,기타 고무제품 제조업,22192,산업용 그 외 비경화 고무제품 제조업
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,221.0,고무제품 제조업,2219.0,기타 고무제품 제조업,22193,고무 의류 및 기타 위생용 비경화 고무제품 제조업
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,221.0,고무제품 제조업,2219.0,기타 고무제품 제조업,22199,그 외 기타 고무제품 제조업
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,222.0,플라스틱 제품 제조업,2221.0,1차 플라스틱제품 제조업,22211,"플라스틱 선, 봉, 관 및 호스 제조업"
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,222.0,플라스틱 제품 제조업,2221.0,1차 플라스틱제품 제조업,22212,플라스틱 필름 제조업
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,222.0,플라스틱 제품 제조업,2221.0,1차 플라스틱제품 제조업,22213,플라스틱 시트 및 판 제조업
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,222.0,플라스틱 제품 제조업,2221.0,1차 플라스틱제품 제조업,22214,플라스틱 합성피혁 제조업
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,222.0,플라스틱 제품 제조업,2222.0,건축용 플라스틱제품 제조업,22221,벽 및 바닥 피복용 플라스틱제품 제조업
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,222.0,플라스틱 제품 제조업,2222.0,건축용 플라스틱제품 제조업,22222,설치용 및 위생용 플라스틱제품 제조업
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,222.0,플라스틱 제품 제조업,2222.0,건축용 플라스틱제품 제조업,22223,플라스틱 창호 제조업
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,222.0,플라스틱 제품 제조업,2222.0,건축용 플라스틱제품 제조업,22229,기타 건축용 플라스틱 조립제품 제조업
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,222.0,플라스틱 제품 제조업,2223.0,포장용 플라스틱제품 제조업,22231,"플라스틱 포대, 봉투 및 유사제품 제조업"
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,222.0,플라스틱 제품 제조업,2223.0,포장용 플라스틱제품 제조업,22232,포장용 플라스틱 성형용기 제조업
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,222.0,플라스틱 제품 제조업,2224.0,기계장비 조립용 플라스틱제품 제조업,22241,운송장비 조립용 플라스틱제품 제조업
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,222.0,플라스틱 제품 제조업,2224.0,기계장비 조립용 플라스틱제품 제조업,22249,기타 기계ㆍ장비 조립용 플라스틱 제품 제조업
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,222.0,플라스틱 제품 제조업,2225.0,플라스틱 발포 성형제품 제조업,22251,폴리스티렌 발포 성형제품 제조업
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,222.0,플라스틱 제품 제조업,2225.0,플라스틱 발포 성형제품 제조업,22259,기타 플라스틱 발포 성형제품 제조업
C,제조업(10~34),22.0,고무 및 플라스틱제품 제조업,222.0,플라스틱 제품 제조업,2229.0,기타 플라스틱 제품 제조업,22291,플라스틱 접착처리 제품 제조업
